"tfullmessage";"transactionnum";"tmessage";"action";"logdate";"num";"usernum";"username";"itemnum";"docrevnum";"registernum";"actionnum";"subactionnum";"severityflag";"tracelvl";"extrainfo1";"extrainfo2"
"Document (276720) moved to Diskgroup (102) - File moved to Diskgroup";"81616";"Document (276720) moved to Diskgroup (102)";"0";"12.03.2024 08:01:09";"276720";"147";"DIP_SERVICE";"276720";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276721 - Database records created";"81617";"Database records created for Itemnum 276721";"0";"12.03.2024 08:01:09";"276721";"147";"DIP_SERVICE";"276721";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276721) moved to Diskgroup (102) - File moved to Diskgroup";"81618";"Document (276721) moved to Diskgroup (102)";"0";"12.03.2024 08:01:09";"276721";"147";"DIP_SERVICE";"276721";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276722 - Database records created";"81619";"Database records created for Itemnum 276722";"0";"12.03.2024 08:01:10";"276722";"147";"DIP_SERVICE";"276722";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276722) moved to Diskgroup (102) - File moved to Diskgroup";"81620";"Document (276722) moved to Diskgroup (102)";"0";"12.03.2024 08:01:10";"276722";"147";"DIP_SERVICE";"276722";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276723 - Database records created";"81621";"Database records created for Itemnum 276723";"0";"12.03.2024 08:01:10";"276723";"147";"DIP_SERVICE";"276723";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276723) moved to Diskgroup (102) - File moved to Diskgroup";"81622";"Document (276723) moved to Diskgroup (102)";"0";"12.03.2024 08:01:10";"276723";"147";"DIP_SERVICE";"276723";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276724 - Database records created";"81623";"Database records created for Itemnum 276724";"0";"12.03.2024 08:01:10";"276724";"147";"DIP_SERVICE";"276724";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276724) moved to Diskgroup (102) - File moved to Diskgroup";"81624";"Document (276724) moved to Diskgroup (102)";"0";"12.03.2024 08:01:10";"276724";"147";"DIP_SERVICE";"276724";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276725 - Database records created";"81625";"Database records created for Itemnum 276725";"0";"12.03.2024 08:01:10";"276725";"147";"DIP_SERVICE";"276725";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276725) moved to Diskgroup (102) - File moved to Diskgroup";"81626";"Document (276725) moved to Diskgroup (102)";"0";"12.03.2024 08:01:10";"276725";"147";"DIP_SERVICE";"276725";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276726 - Database records created";"81627";"Database records created for Itemnum 276726";"0";"12.03.2024 08:01:11";"276726";"147";"DIP_SERVICE";"276726";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276726) moved to Diskgroup (102) - File moved to Diskgroup";"81628";"Document (276726) moved to Diskgroup (102)";"0";"12.03.2024 08:01:11";"276726";"147";"DIP_SERVICE";"276726";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276727 - Database records created";"81629";"Database records created for Itemnum 276727";"0";"12.03.2024 08:01:11";"276727";"147";"DIP_SERVICE";"276727";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276727) moved to Diskgroup (102) - File moved to Diskgroup";"81630";"Document (276727) moved to Diskgroup (102)";"0";"12.03.2024 08:01:11";"276727";"147";"DIP_SERVICE";"276727";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276728 - Database records created";"81631";"Database records created for Itemnum 276728";"0";"12.03.2024 08:01:11";"276728";"147";"DIP_SERVICE";"276728";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276728) moved to Diskgroup (102) - File moved to Diskgroup";"81632";"Document (276728) moved to Diskgroup (102)";"0";"12.03.2024 08:01:11";"276728";"147";"DIP_SERVICE";"276728";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276729 - Database records created";"81633";"Database records created for Itemnum 276729";"0";"12.03.2024 08:01:11";"276729";"147";"DIP_SERVICE";"276729";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276729) moved to Diskgroup (102) - File moved to Diskgroup";"81634";"Document (276729) moved to Diskgroup (102)";"0";"12.03.2024 08:01:11";"276729";"147";"DIP_SERVICE";"276729";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276730 - Database records created";"81635";"Database records created for Itemnum 276730";"0";"12.03.2024 08:01:12";"276730";"147";"DIP_SERVICE";"276730";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276730) moved to Diskgroup (102) - File moved to Diskgroup";"81636";"Document (276730) moved to Diskgroup (102)";"0";"12.03.2024 08:01:12";"276730";"147";"DIP_SERVICE";"276730";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276731 - Database records created";"81637";"Database records created for Itemnum 276731";"0";"12.03.2024 08:01:12";"276731";"147";"DIP_SERVICE";"276731";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276731) moved to Diskgroup (102) - File moved to Diskgroup";"81638";"Document (276731) moved to Diskgroup (102)";"0";"12.03.2024 08:01:12";"276731";"147";"DIP_SERVICE";"276731";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276732 - Database records created";"81639";"Database records created for Itemnum 276732";"0";"12.03.2024 08:01:12";"276732";"147";"DIP_SERVICE";"276732";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276732) moved to Diskgroup (102) - File moved to Diskgroup";"81640";"Document (276732) moved to Diskgroup (102)";"0";"12.03.2024 08:01:12";"276732";"147";"DIP_SERVICE";"276732";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276733 - Database records created";"81641";"Database records created for Itemnum 276733";"0";"12.03.2024 08:01:13";"276733";"147";"DIP_SERVICE";"276733";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276733) moved to Diskgroup (102) - File moved to Diskgroup";"81642";"Document (276733) moved to Diskgroup (102)";"0";"12.03.2024 08:01:13";"276733";"147";"DIP_SERVICE";"276733";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276734 - Database records created";"81643";"Database records created for Itemnum 276734";"0";"12.03.2024 08:01:13";"276734";"147";"DIP_SERVICE";"276734";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276734) moved to Diskgroup (102) - File moved to Diskgroup";"81644";"Document (276734) moved to Diskgroup (102)";"0";"12.03.2024 08:01:13";"276734";"147";"DIP_SERVICE";"276734";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276735 - Database records created";"81645";"Database records created for Itemnum 276735";"0";"12.03.2024 08:01:13";"276735";"147";"DIP_SERVICE";"276735";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276735) moved to Diskgroup (102) - File moved to Diskgroup";"81646";"Document (276735) moved to Diskgroup (102)";"0";"12.03.2024 08:01:13";"276735";"147";"DIP_SERVICE";"276735";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276736 - Database records created";"81647";"Database records created for Itemnum 276736";"0";"12.03.2024 08:01:13";"276736";"147";"DIP_SERVICE";"276736";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276736) moved to Diskgroup (102) - File moved to Diskgroup";"81648";"Document (276736) moved to Diskgroup (102)";"0";"12.03.2024 08:01:13";"276736";"147";"DIP_SERVICE";"276736";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276737 - Database records created";"81649";"Database records created for Itemnum 276737";"0";"12.03.2024 08:01:14";"276737";"147";"DIP_SERVICE";"276737";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276737) moved to Diskgroup (102) - File moved to Diskgroup";"81650";"Document (276737) moved to Diskgroup (102)";"0";"12.03.2024 08:01:14";"276737";"147";"DIP_SERVICE";"276737";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276738 - Database records created";"81651";"Database records created for Itemnum 276738";"0";"12.03.2024 08:01:14";"276738";"147";"DIP_SERVICE";"276738";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276738) moved to Diskgroup (102) - File moved to Diskgroup";"81652";"Document (276738) moved to Diskgroup (102)";"0";"12.03.2024 08:01:14";"276738";"147";"DIP_SERVICE";"276738";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276739 - Database records created";"81653";"Database records created for Itemnum 276739";"0";"12.03.2024 08:01:14";"276739";"147";"DIP_SERVICE";"276739";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276739) moved to Diskgroup (102) - File moved to Diskgroup";"81654";"Document (276739) moved to Diskgroup (102)";"0";"12.03.2024 08:01:14";"276739";"147";"DIP_SERVICE";"276739";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276740 - Database records created";"81655";"Database records created for Itemnum 276740";"0";"12.03.2024 08:01:14";"276740";"147";"DIP_SERVICE";"276740";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276740) moved to Diskgroup (102) - File moved to Diskgroup";"81656";"Document (276740) moved to Diskgroup (102)";"0";"12.03.2024 08:01:14";"276740";"147";"DIP_SERVICE";"276740";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276741 - Database records created";"81657";"Database records created for Itemnum 276741";"0";"12.03.2024 08:01:15";"276741";"147";"DIP_SERVICE";"276741";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276741) moved to Diskgroup (102) - File moved to Diskgroup";"81658";"Document (276741) moved to Diskgroup (102)";"0";"12.03.2024 08:01:15";"276741";"147";"DIP_SERVICE";"276741";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276742 - Database records created";"81659";"Database records created for Itemnum 276742";"0";"12.03.2024 08:01:15";"276742";"147";"DIP_SERVICE";"276742";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276742) moved to Diskgroup (102) - File moved to Diskgroup";"81660";"Document (276742) moved to Diskgroup (102)";"0";"12.03.2024 08:01:15";"276742";"147";"DIP_SERVICE";"276742";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276743 - Database records created";"81661";"Database records created for Itemnum 276743";"0";"12.03.2024 08:01:15";"276743";"147";"DIP_SERVICE";"276743";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276743) moved to Diskgroup (102) - File moved to Diskgroup";"81662";"Document (276743) moved to Diskgroup (102)";"0";"12.03.2024 08:01:15";"276743";"147";"DIP_SERVICE";"276743";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276744 - Database records created";"81663";"Database records created for Itemnum 276744";"0";"12.03.2024 08:01:16";"276744";"147";"DIP_SERVICE";"276744";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276744) moved to Diskgroup (102) - File moved to Diskgroup";"81664";"Document (276744) moved to Diskgroup (102)";"0";"12.03.2024 08:01:16";"276744";"147";"DIP_SERVICE";"276744";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276745 - Database records created";"81665";"Database records created for Itemnum 276745";"0";"12.03.2024 08:01:16";"276745";"147";"DIP_SERVICE";"276745";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276745) moved to Diskgroup (102) - File moved to Diskgroup";"81666";"Document (276745) moved to Diskgroup (102)";"0";"12.03.2024 08:01:16";"276745";"147";"DIP_SERVICE";"276745";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276746 - Database records created";"81667";"Database records created for Itemnum 276746";"0";"12.03.2024 08:01:16";"276746";"147";"DIP_SERVICE";"276746";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276746) moved to Diskgroup (102) - File moved to Diskgroup";"81668";"Document (276746) moved to Diskgroup (102)";"0";"12.03.2024 08:01:16";"276746";"147";"DIP_SERVICE";"276746";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276747 - Database records created";"81669";"Database records created for Itemnum 276747";"0";"12.03.2024 08:01:16";"276747";"147";"DIP_SERVICE";"276747";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276747) moved to Diskgroup (102) - File moved to Diskgroup";"81670";"Document (276747) moved to Diskgroup (102)";"0";"12.03.2024 08:01:16";"276747";"147";"DIP_SERVICE";"276747";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276748 - Database records created";"81671";"Database records created for Itemnum 276748";"0";"12.03.2024 08:01:17";"276748";"147";"DIP_SERVICE";"276748";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276748) moved to Diskgroup (102) - File moved to Diskgroup";"81672";"Document (276748) moved to Diskgroup (102)";"0";"12.03.2024 08:01:17";"276748";"147";"DIP_SERVICE";"276748";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276749 - Database records created";"81673";"Database records created for Itemnum 276749";"0";"12.03.2024 08:01:17";"276749";"147";"DIP_SERVICE";"276749";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276749) moved to Diskgroup (102) - File moved to Diskgroup";"81674";"Document (276749) moved to Diskgroup (102)";"0";"12.03.2024 08:01:17";"276749";"147";"DIP_SERVICE";"276749";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276750 - Database records created";"81675";"Database records created for Itemnum 276750";"0";"12.03.2024 08:01:17";"276750";"147";"DIP_SERVICE";"276750";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276750) moved to Diskgroup (102) - File moved to Diskgroup";"81676";"Document (276750) moved to Diskgroup (102)";"0";"12.03.2024 08:01:17";"276750";"147";"DIP_SERVICE";"276750";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276751 - Database records created";"81677";"Database records created for Itemnum 276751";"0";"12.03.2024 08:01:17";"276751";"147";"DIP_SERVICE";"276751";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276751) moved to Diskgroup (102) - File moved to Diskgroup";"81678";"Document (276751) moved to Diskgroup (102)";"0";"12.03.2024 08:01:17";"276751";"147";"DIP_SERVICE";"276751";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276752 - Database records created";"81679";"Database records created for Itemnum 276752";"0";"12.03.2024 08:01:18";"276752";"147";"DIP_SERVICE";"276752";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276752) moved to Diskgroup (102) - File moved to Diskgroup";"81680";"Document (276752) moved to Diskgroup (102)";"0";"12.03.2024 08:01:18";"276752";"147";"DIP_SERVICE";"276752";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276753 - Database records created";"81681";"Database records created for Itemnum 276753";"0";"12.03.2024 08:01:18";"276753";"147";"DIP_SERVICE";"276753";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276753) moved to Diskgroup (102) - File moved to Diskgroup";"81682";"Document (276753) moved to Diskgroup (102)";"0";"12.03.2024 08:01:18";"276753";"147";"DIP_SERVICE";"276753";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276754 - Database records created";"81683";"Database records created for Itemnum 276754";"0";"12.03.2024 08:01:18";"276754";"147";"DIP_SERVICE";"276754";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276754) moved to Diskgroup (102) - File moved to Diskgroup";"81684";"Document (276754) moved to Diskgroup (102)";"0";"12.03.2024 08:01:18";"276754";"147";"DIP_SERVICE";"276754";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276755 - Database records created";"81685";"Database records created for Itemnum 276755";"0";"12.03.2024 08:01:18";"276755";"147";"DIP_SERVICE";"276755";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276755) moved to Diskgroup (102) - File moved to Diskgroup";"81686";"Document (276755) moved to Diskgroup (102)";"0";"12.03.2024 08:01:18";"276755";"147";"DIP_SERVICE";"276755";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276756 - Database records created";"81687";"Database records created for Itemnum 276756";"0";"12.03.2024 08:01:19";"276756";"147";"DIP_SERVICE";"276756";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276756) moved to Diskgroup (102) - File moved to Diskgroup";"81688";"Document (276756) moved to Diskgroup (102)";"0";"12.03.2024 08:01:19";"276756";"147";"DIP_SERVICE";"276756";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276757 - Database records created";"81689";"Database records created for Itemnum 276757";"0";"12.03.2024 08:01:19";"276757";"147";"DIP_SERVICE";"276757";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276757) moved to Diskgroup (102) - File moved to Diskgroup";"81690";"Document (276757) moved to Diskgroup (102)";"0";"12.03.2024 08:01:19";"276757";"147";"DIP_SERVICE";"276757";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276758 - Database records created";"81691";"Database records created for Itemnum 276758";"0";"12.03.2024 08:01:19";"276758";"147";"DIP_SERVICE";"276758";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276758) moved to Diskgroup (102) - File moved to Diskgroup";"81692";"Document (276758) moved to Diskgroup (102)";"0";"12.03.2024 08:01:19";"276758";"147";"DIP_SERVICE";"276758";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276759 - Database records created";"81693";"Database records created for Itemnum 276759";"0";"12.03.2024 08:01:20";"276759";"147";"DIP_SERVICE";"276759";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276759) moved to Diskgroup (102) - File moved to Diskgroup";"81694";"Document (276759) moved to Diskgroup (102)";"0";"12.03.2024 08:01:20";"276759";"147";"DIP_SERVICE";"276759";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276760 - Database records created";"81695";"Database records created for Itemnum 276760";"0";"12.03.2024 08:01:20";"276760";"147";"DIP_SERVICE";"276760";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276760) moved to Diskgroup (102) - File moved to Diskgroup";"81696";"Document (276760) moved to Diskgroup (102)";"0";"12.03.2024 08:01:20";"276760";"147";"DIP_SERVICE";"276760";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276761 - Database records created";"81697";"Database records created for Itemnum 276761";"0";"12.03.2024 08:01:20";"276761";"147";"DIP_SERVICE";"276761";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276761) moved to Diskgroup (102) - File moved to Diskgroup";"81698";"Document (276761) moved to Diskgroup (102)";"0";"12.03.2024 08:01:20";"276761";"147";"DIP_SERVICE";"276761";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276762 - Database records created";"81699";"Database records created for Itemnum 276762";"0";"12.03.2024 08:01:20";"276762";"147";"DIP_SERVICE";"276762";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276762) moved to Diskgroup (102) - File moved to Diskgroup";"81700";"Document (276762) moved to Diskgroup (102)";"0";"12.03.2024 08:01:20";"276762";"147";"DIP_SERVICE";"276762";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276763 - Database records created";"81701";"Database records created for Itemnum 276763";"0";"12.03.2024 08:01:21";"276763";"147";"DIP_SERVICE";"276763";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276763) moved to Diskgroup (102) - File moved to Diskgroup";"81702";"Document (276763) moved to Diskgroup (102)";"0";"12.03.2024 08:01:21";"276763";"147";"DIP_SERVICE";"276763";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276764 - Database records created";"81703";"Database records created for Itemnum 276764";"0";"12.03.2024 08:01:21";"276764";"147";"DIP_SERVICE";"276764";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276764) moved to Diskgroup (102) - File moved to Diskgroup";"81704";"Document (276764) moved to Diskgroup (102)";"0";"12.03.2024 08:01:21";"276764";"147";"DIP_SERVICE";"276764";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276765 - Database records created";"81705";"Database records created for Itemnum 276765";"0";"12.03.2024 08:01:21";"276765";"147";"DIP_SERVICE";"276765";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276765) moved to Diskgroup (102) - File moved to Diskgroup";"81706";"Document (276765) moved to Diskgroup (102)";"0";"12.03.2024 08:01:21";"276765";"147";"DIP_SERVICE";"276765";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276766 - Database records created";"81707";"Database records created for Itemnum 276766";"0";"12.03.2024 08:01:21";"276766";"147";"DIP_SERVICE";"276766";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276766) moved to Diskgroup (102) - File moved to Diskgroup";"81708";"Document (276766) moved to Diskgroup (102)";"0";"12.03.2024 08:01:21";"276766";"147";"DIP_SERVICE";"276766";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276767 - Database records created";"81709";"Database records created for Itemnum 276767";"0";"12.03.2024 08:01:22";"276767";"147";"DIP_SERVICE";"276767";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276767) moved to Diskgroup (102) - File moved to Diskgroup";"81710";"Document (276767) moved to Diskgroup (102)";"0";"12.03.2024 08:01:22";"276767";"147";"DIP_SERVICE";"276767";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276768 - Database records created";"81711";"Database records created for Itemnum 276768";"0";"12.03.2024 08:01:22";"276768";"147";"DIP_SERVICE";"276768";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276768) moved to Diskgroup (102) - File moved to Diskgroup";"81712";"Document (276768) moved to Diskgroup (102)";"0";"12.03.2024 08:01:22";"276768";"147";"DIP_SERVICE";"276768";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276769 - Database records created";"81713";"Database records created for Itemnum 276769";"0";"12.03.2024 08:01:22";"276769";"147";"DIP_SERVICE";"276769";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276769) moved to Diskgroup (102) - File moved to Diskgroup";"81714";"Document (276769) moved to Diskgroup (102)";"0";"12.03.2024 08:01:22";"276769";"147";"DIP_SERVICE";"276769";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276770 - Database records created";"81715";"Database records created for Itemnum 276770";"0";"12.03.2024 08:01:23";"276770";"147";"DIP_SERVICE";"276770";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276770) moved to Diskgroup (102) - File moved to Diskgroup";"81716";"Document (276770) moved to Diskgroup (102)";"0";"12.03.2024 08:01:23";"276770";"147";"DIP_SERVICE";"276770";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276771 - Database records created";"81717";"Database records created for Itemnum 276771";"0";"12.03.2024 08:01:23";"276771";"147";"DIP_SERVICE";"276771";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276771) moved to Diskgroup (102) - File moved to Diskgroup";"81718";"Document (276771) moved to Diskgroup (102)";"0";"12.03.2024 08:01:23";"276771";"147";"DIP_SERVICE";"276771";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276772 - Database records created";"81719";"Database records created for Itemnum 276772";"0";"12.03.2024 08:01:23";"276772";"147";"DIP_SERVICE";"276772";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276772) moved to Diskgroup (102) - File moved to Diskgroup";"81720";"Document (276772) moved to Diskgroup (102)";"0";"12.03.2024 08:01:23";"276772";"147";"DIP_SERVICE";"276772";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276773 - Database records created";"81721";"Database records created for Itemnum 276773";"0";"12.03.2024 08:01:23";"276773";"147";"DIP_SERVICE";"276773";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276773) moved to Diskgroup (102) - File moved to Diskgroup";"81722";"Document (276773) moved to Diskgroup (102)";"0";"12.03.2024 08:01:23";"276773";"147";"DIP_SERVICE";"276773";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276774 - Database records created";"81723";"Database records created for Itemnum 276774";"0";"12.03.2024 08:01:24";"276774";"147";"DIP_SERVICE";"276774";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276774) moved to Diskgroup (102) - File moved to Diskgroup";"81724";"Document (276774) moved to Diskgroup (102)";"0";"12.03.2024 08:01:24";"276774";"147";"DIP_SERVICE";"276774";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276775 - Database records created";"81725";"Database records created for Itemnum 276775";"0";"12.03.2024 08:01:24";"276775";"147";"DIP_SERVICE";"276775";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276775) moved to Diskgroup (102) - File moved to Diskgroup";"81726";"Document (276775) moved to Diskgroup (102)";"0";"12.03.2024 08:01:24";"276775";"147";"DIP_SERVICE";"276775";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276776 - Database records created";"81727";"Database records created for Itemnum 276776";"0";"12.03.2024 08:01:24";"276776";"147";"DIP_SERVICE";"276776";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276776) moved to Diskgroup (102) - File moved to Diskgroup";"81728";"Document (276776) moved to Diskgroup (102)";"0";"12.03.2024 08:01:24";"276776";"147";"DIP_SERVICE";"276776";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276777 - Database records created";"81729";"Database records created for Itemnum 276777";"0";"12.03.2024 08:01:24";"276777";"147";"DIP_SERVICE";"276777";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276777) moved to Diskgroup (102) - File moved to Diskgroup";"81730";"Document (276777) moved to Diskgroup (102)";"0";"12.03.2024 08:01:24";"276777";"147";"DIP_SERVICE";"276777";"102";"101";"6";"54";"0";"0";"0";"0"
"Database records created for Itemnum 276778 - Database records created";"81731";"Database records created for Itemnum 276778";"0";"12.03.2024 08:01:25";"276778";"147";"DIP_SERVICE";"276778";"0";"101";"6";"53";"0";"0";"0";"0"
"Document (276778) moved to Diskgroup (102) - File moved to Diskgroup";"81732";"Document (276778) moved to Diskgroup (102)";"0";"12.03.2024 08:01:25";"276778";"147";"DIP_SERVICE";"276778";"102";"101";"6";"54";"0";"0";"0";"0"
